"tipo_fuente","esquema","nombre","descripcion_objeto","columna","tipo","permite_nulos","es_clave_primaria","tabla_destino","columna_destino","descripcion_columna"
"TABLA","public","viviendas_municipios","Datos de viviendas por municipio según uso","vacias","integer","YES","NO",NULL,NULL,"Viviendas vacías"
"TABLA","public","viviendas_municipios","Datos de viviendas por municipio según uso","esporadicas","integer","YES","NO",NULL,NULL,"Viviendas de uso esporádico"
"TABLA","public","viviendas_municipios","Datos de viviendas por municipio según uso","habituales","integer","YES","NO",NULL,NULL,"Viviendas habituales"
"TABLA","public","viviendas_municipios","Datos de viviendas por municipio según uso","ambito","text","YES","NO",NULL,NULL,NULL
"TABLA","public","viviendas_municipios","Datos de viviendas por municipio según uso","isla_id","integer","YES","NO","islas","id",NULL
"TABLA","public","viviendas_municipios","Datos de viviendas por municipio según uso","id","integer","NO","SÍ",NULL,NULL,NULL
"TABLA","public","vv_canarias",NULL,"id","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","vv_canarias",NULL,"establecimiento_id","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","vv_canarias",NULL,"direccion","text","YES","NO",NULL,NULL,NULL
"TABLA","public","vv_canarias",NULL,"isla_id","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","vv_canarias",NULL,"municipio_id","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","vv_canarias",NULL,"localidad_id","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","vv_canarias",NULL,"codigo_postal","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","vv_canarias",NULL,"plazas","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","vv_canarias",NULL,"longitud","double precision","YES","NO",NULL,NULL,NULL
"TABLA","public","vv_canarias",NULL,"latitud","double precision","YES","NO",NULL,NULL,NULL
"TABLA","public","vv_canarias",NULL,"fuente_geocodificacion","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","vv_canarias",NULL,"fuente_localidad","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","vv_canarias",NULL,"fecha_alta","date","YES","NO",NULL,NULL,NULL
"TABLA","public","vv_canarias",NULL,"fecha_baja","date","YES","NO",NULL,NULL,NULL
"TABLA","public","vv_canarias",NULL,"activa","boolean","YES","NO",NULL,NULL,NULL
"TABLA","public","vv_canarias",NULL,"en_area_turistica","boolean","YES","NO",NULL,NULL,NULL
"TABLA","public","vv_canarias",NULL,"geocode_area_turistica","text","YES","NO",NULL,NULL,NULL
"TABLA","public","vv_canarias",NULL,"geom","USER-DEFINED","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias","Viviendas vacacionales turísticas de Canarias","id","integer","NO","SÍ",NULL,NULL,NULL
"TABLA","public","vvtt_canarias","Viviendas vacacionales turísticas de Canarias","establecimiento_id","character varying","NO","NO",NULL,NULL,"ID único del establecimiento del GobCan"
"TABLA","public","vvtt_canarias","Viviendas vacacionales turísticas de Canarias","direccion","text","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias","Viviendas vacacionales turísticas de Canarias","isla_id","integer","YES","NO","islas","id","Referencia a tabla islas"
"TABLA","public","vvtt_canarias","Viviendas vacacionales turísticas de Canarias","municipio_id","integer","YES","NO","municipios","id","Referencia a tabla municipios"
"TABLA","public","vvtt_canarias","Viviendas vacacionales turísticas de Canarias","localidad_id","integer","YES","NO","localidades","id","Referencia a tabla localidades"
"TABLA","public","vvtt_canarias","Viviendas vacacionales turísticas de Canarias","codigo_postal","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias","Viviendas vacacionales turísticas de Canarias","plazas","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias","Viviendas vacacionales turísticas de Canarias","longitud","double precision","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias","Viviendas vacacionales turísticas de Canarias","latitud","double precision","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias","Viviendas vacacionales turísticas de Canarias","fuente_geocodificacion","character varying","YES","NO",NULL,NULL,"Origen de las coordenadas: gobcan, callejero_exacto, callejero_fuzzy_XX"
"TABLA","public","vvtt_canarias","Viviendas vacacionales turísticas de Canarias","fuente_localidad","character varying","YES","NO",NULL,NULL,"Método de asignación: spatial_join, proximidad, busqueda_exhaustiva"
"TABLA","public","vvtt_canarias","Viviendas vacacionales turísticas de Canarias","fecha_alta","date","YES","NO",NULL,NULL,"Fecha de alta en el sistema"
"TABLA","public","vvtt_canarias","Viviendas vacacionales turísticas de Canarias","fecha_baja","date","YES","NO",NULL,NULL,"Fecha de baja (si aplica)"
"TABLA","public","vvtt_canarias","Viviendas vacacionales turísticas de Canarias","activa","boolean","YES","NO",NULL,NULL,"Indica si la VVTT está actualmente activa"
"TABLA","public","vvtt_canarias","Viviendas vacacionales turísticas de Canarias","en_area_turistica","boolean","YES","NO",NULL,NULL,"Indica si la vivienda está dentro de un polígono de destino turístico oficial."
"TABLA","public","vvtt_canarias","Viviendas vacacionales turísticas de Canarias","geocode_area_turistica","text","YES","NO",NULL,NULL,"Código del destino turístico (ISTAC) donde se ubica la vivienda."
"TABLA","public","vvtt_canarias","Viviendas vacacionales turísticas de Canarias","geom","USER-DEFINED","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias_backup_20251204",NULL,"id","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias_backup_20251204",NULL,"establecimiento_id","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias_backup_20251204",NULL,"direccion","text","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias_backup_20251204",NULL,"isla_id","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias_backup_20251204",NULL,"municipio_id","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias_backup_20251204",NULL,"localidad_id","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias_backup_20251204",NULL,"codigo_postal","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias_backup_20251204",NULL,"plazas","integer","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias_backup_20251204",NULL,"longitud","double precision","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias_backup_20251204",NULL,"latitud","double precision","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias_backup_20251204",NULL,"fuente_geocodificacion","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias_backup_20251204",NULL,"fuente_localidad","character varying","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias_backup_20251204",NULL,"fecha_alta","date","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias_backup_20251204",NULL,"fecha_baja","date","YES","NO",NULL,NULL,NULL
"TABLA","public","vvtt_canarias_backup_20251204",NULL,"activa","boolean","YES","NO",NULL,NULL,NULL
"VIEW","public","geography_columns",NULL,"f_table_catalog","name","YES","NO",NULL,NULL,NULL
"VIEW","public","geography_columns",NULL,"f_table_schema","name","YES","NO",NULL,NULL,NULL
"VIEW","public","geography_columns",NULL,"f_table_name","name","YES","NO",NULL,NULL,NULL
"VIEW","public","geography_columns",NULL,"f_geography_column","name","YES","NO",NULL,NULL,NULL
"VIEW","public","geography_columns",NULL,"coord_dimension","integer","YES","NO",NULL,NULL,NULL
"VIEW","public","geography_columns",NULL,"srid","integer","YES","NO",NULL,NULL,NULL
"VIEW","public","geography_columns",NULL,"type","text","YES","NO",NULL,NULL,NULL
"VIEW","public","geometry_columns",NULL,"f_table_catalog","character varying","YES","NO",NULL,NULL,NULL
"VIEW","public","geometry_columns",NULL,"f_table_schema","name","YES","NO",NULL,NULL,NULL
"VIEW","public","geometry_columns",NULL,"f_table_name","name","YES","NO",NULL,NULL,NULL
"VIEW","public","geometry_columns",NULL,"f_geometry_column","name","YES","NO",NULL,NULL,NULL
"VIEW","public","geometry_columns",NULL,"coord_dimension","integer","YES","NO",NULL,NULL,NULL
"VIEW","public","geometry_columns",NULL,"srid","integer","YES","NO",NULL,NULL,NULL
"VIEW","public","geometry_columns",NULL,"type","character varying","YES","NO",NULL,NULL,NULL
"VIEW","public","v_frontend_evolucion_vv",NULL,"id","integer","YES","NO",NULL,NULL,NULL
"VIEW","public","v_frontend_evolucion_vv",NULL,"isla_id","integer","YES","NO",NULL,NULL,NULL
"VIEW","public","v_frontend_evolucion_vv",NULL,"municipio_id","integer","YES","NO",NULL,NULL,NULL
"VIEW","public","v_frontend_evolucion_vv",NULL,"ambito","character varying","YES","NO",NULL,NULL,NULL
"VIEW","public","v_frontend_evolucion_vv",NULL,"fecha_calculo","timestamp without time zone","YES","NO",NULL,NULL,NULL
"VIEW","public","v_frontend_evolucion_vv",NULL,"vv_total","integer","YES","NO",NULL,NULL,NULL
"VIEW","public","v_frontend_evolucion_vv",NULL,"etiqueta","character varying","YES","NO",NULL,NULL,NULL
